ID,Code,BName,Address,City,State,PostalCode,Phone,sapStoreCode,sapStoreTypeCode,storeZone,storeLocation,storeCarpetArea,areaGrading,rsmName,rsmEmail,rsmEmployeeCode,asmName,asmEmail,asmEmployeeCode,serverID,GSTIN,businessPhone,landline,removedDetail,merchandiser,merchandiser1,customRegion,StoreCode,storeManager,lic,emailID
188,ST0188,Aggarwal-Balay - Kolkata,"38/34
Chad
Ghaziabad 387580",Kolkata,West Bengal,622122,03054926215,SAP0188,FRANCHISE,North,Mall,1657,A+,Zarna Sura,kundasiya@example.org,RSM2741,Baghyawati Atwal,bediekaja@example.net,ASM9154,SRV303,29GYIQG6864W7Z5,+917444924462,08885546690,,Omya Mahajan,Zilmil Jain,REG4,ST0188,Harshil Badal,LIC73001,pushtidave@example.com
189,ST0189,Choudhry LLC - Kanpur,"H.No. 378, Narayan Ganj
Mathura 488356",Kanpur,Uttar Pradesh,891953,08265103373,SAP0189,FLAGSHIP,North,Mall,864,A+,Chaaya Varma,ishanisidhu@example.org,RSM9095,Kevin Taneja,liam82@example.org,ASM3443,SRV192,34QCXXD5192U4Z8,08967446336,+915664610098,,Megha Hans,,REG8,ST0189,Gautami Walia,LIC16564,samarpatla@example.org
190,ST0190,Kakar-Vyas - Chennai,"06
Lanka Street
Guna 563669",Chennai,Tamil Nadu,960957,02020243547,SAP0190,FLAGSHIP,North,Shopping Complex,1975,B+,Faraj Natt,nakul49@example.org,RSM7979,Ladli Narayanan,latavivaan@example.com,ASM2898,SRV197,37YBAEV3793K6Z8,07752744610,+911595895893,,Bhavani Wagle,,REG2,ST0190,Krisha Karpe,LIC58840,patrickdara@example.net
191,ST0191,Radhakrishnan-Subramanian - Kanpur,"428
Chana Chowk, Allahabad-003173",Kanpur,Uttar Pradesh,242236,+913718003485,SAP0191,FLAGSHIP,North,Standalone,2139,B,Ati Toor,balasubramanianchameli@example.net,RSM5453,Henry Chaudhuri,ldara@example.com,ASM7319,SRV806,37PZNUZ3732D3Z1,+910059397547,2702080201,,Jeevika Char,Jhalak Dutta,REG2,ST0191,Rudra Chandra,LIC64529,balihemal@example.com
192,ST0192,"Bala, Kala and Bansal - Visakhapatnam","222, Rout
Mirzapur 521264",Visakhapatnam,Andhra Pradesh,416268,+918206093996,SAP0192,FRANCHISE,South,Standalone,1968,C,Vrinda Muni,gbalakrishnan@example.net,RSM1472,Kashish Sarma,chakrabortysudiksha@example.net,ASM3140,SRV594,25DNOBC5286U6Z1,+919524306470,+915971354247,,Andrew Manda,Aarnav Kara,REG10,ST0192,Ojas Boase,LIC84057,goswamiriya@example.org
193,ST0193,Rama-Merchant - Ahmedabad,"79/984
Golla, Shivpuri 531871",Ahmedabad,Gujarat,669093,+913574190334,SAP0193,OUTLET,Central,Mall,2272,A,Dakshesh Ganesh,tchander@example.net,RSM8895,Henry Borah,harinakshi59@example.com,ASM6664,SRV779,31UMERT1894A3Z9,+919963711441,4562522124,,Aadi Sharma,Maanav Arora,REG3,ST0193,Rayaan Setty,LIC19812,pranavzacharia@example.com
194,ST0194,Mandal PLC - Visakhapatnam,"H.No. 115, Bhattacharyya Chowk
Secunderabad 944758",Visakhapatnam,Andhra Pradesh,012236,+912540277767,SAP0194,OUTLET,South,Shopping Complex,1639,A+,Priya Krish,xnarasimhan@example.org,RSM9305,Reva Parsa,yashodharabalasubramanian@example.com,ASM4648,SRV663,30MMHCO8277Z8Z2,+914384143362,00872993366,,Sanya Toor,Jeevika Joshi,REG2,ST0194,Harish Nadkarni,LIC75191,charvirajagopalan@example.org
195,ST0195,"Thaman, Gade and Nanda - Mumbai","42/79, Walia Street
Ratlam 794627",Mumbai,Maharashtra,042153,+915911468812,SAP0195,RETAIL,West,Standalone,646,C,Vedant Bawa,leelakala@example.com,RSM9996,Charan Bains,edixit@example.net,ASM1002,SRV945,12ZTTUJ9328R4Z8,+919571932985,+910776716654,,Upasna Peri,Chatresh Dora,REG1,ST0195,Oni Vaidya,LIC39218,idikamadan@example.net
196,ST0196,Oak PLC - Bhopal,"019
Hegde Path, Barasat 078233",Bhopal,Madhya Pradesh,895658,06385356827,SAP0196,OUTLET,Central,Standalone,1988,B,Mekhala Dar,leenapall@example.net,RSM2868,Ria Walla,damini99@example.com,ASM2596,SRV877,31HAKLU5783R9Z6,0299552998,4338428938,,Naveen Dewan,,REG3,ST0196,Vrinda Gala,LIC74542,ksinha@example.com
197,ST0197,Gala Ltd - Kolkata,"H.No. 992, Palla Chowk
Patna-888791",Kolkata,West Bengal,723288,04641493751,SAP0197,FRANCHISE,North,Shopping Complex,1302,A,Hema Narang,gourekalinga@example.org,RSM2978,Aarini Sathe,krishonveer@example.org,ASM7437,SRV320,24ZGWKD7790B2Z8,7218494397,00948560931,,Ira Roy,Anmol Kanda,REG9,ST0197,Ucchal Manne,LIC27647,danielijah@example.org
198,ST0198,"Dora, Manne and Basak - Visakhapatnam","80/47
Misra Circle, Jabalpur-300801",Visakhapatnam,Andhra Pradesh,609128,03516833203,SAP0198,RETAIL,Central,Mall,2766,B,Jagrati Radhakrishnan,unnatimajumdar@example.net,RSM8912,Rishi Nagi,bhandarithomas@example.org,ASM9328,SRV899,15WSFXE2696M6Z9,1983560127,6745841967,,Aryan Sama,Chaaya Raval,REG10,ST0198,Yuvraj Shere,LIC42537,devanshgaba@example.com
199,ST0199,Ghosh-Ahluwalia - Jaipur,"H.No. 239
Gandhi Zila
Firozabad-478297",Jaipur,Rajasthan,175638,04967405971,SAP0199,FRANCHISE,East,Shopping Complex,2354,A,Simon Brahmbhatt,ttandon@example.org,RSM3263,Farhan Dubey,damyantibhalla@example.net,ASM7762,SRV716,32XQJWR6143W9Z4,2373932846,9894489810,,Forum Palan,Osha Salvi,REG5,ST0199,Krishna Acharya,LIC99995,rattanathan@example.org
200,ST0200,"Basu, Khare and Sarna - Nagpur","588
Mukherjee Path
Narasaraopet-774995",Nagpur,Maharashtra,307860,06989149948,SAP0200,FLAGSHIP,South,Shopping Complex,972,B+,Sneha Ramaswamy,bbahri@example.com,RSM8870,Anamika Dhaliwal,zansidasgupta@example.net,ASM7839,SRV790,33RJNZA9564D1Z7,9760716252,9271693809,,Aarush Upadhyay,Tanay Oza,REG4,ST0200,Zaid Kapadia,LIC44993,jeevika37@example.org
201,ST0201,Merchant-Dugar - Hyderabad,"H.No. 749, Sampath Nagar
Kolhapur 088707",Hyderabad,Telangana,798042,+914942156037,SAP0201,OUTLET,East,Street,754,B+,Daniel Nadkarni,rachita53@example.com,RSM4342,Mekhala Aggarwal,harish36@example.net,ASM9866,SRV133,21ODTVX4675X9Z7,5029593518,3097423923,,Gauri Lala,Omaja Badami,REG5,ST0201,William Patel,LIC97096,mgulati@example.net
202,ST0202,"Som, Mane and Prabhu - Delhi","034, Chauhan Circle
Faridabad 025615",Delhi,Delhi,434310,05907750838,SAP0202,FRANCHISE,West,Standalone,1780,C,Girish Bains,usethi@example.org,RSM1881,Amruta Prabhu,bailchaman@example.net,ASM1212,SRV861,18GTYOH7025Y9Z4,+918296843917,6088285430,,Jai Jain,Upma Kaur,REG5,ST0202,Pranit Saran,LIC68827,geetika89@example.net
203,ST0203,"Bhargava, Shenoy and Deo - Hyderabad","74/684
Mane Nagar
North Dumdum 810406",Hyderabad,Telangana,478322,5248918794,SAP0203,RETAIL,South,Street,2604,A+,Siya Ganesh,gbala@example.net,RSM7180,Geetika Chana,viraj18@example.org,ASM1665,SRV538,18RIEFS5178A6Z8,08466788425,+916649984407,,Kalpit Raval,,REG3,ST0203,Daksh Kulkarni,LIC52287,urmi28@example.org
204,ST0204,Pradhan LLC - Delhi,"H.No. 74, Suresh
Ranchi-732123",Delhi,Delhi,812233,0368308769,SAP0204,OUTLET,West,Shopping Complex,798,B+,Ekaraj Ahuja,ekbal60@example.com,RSM9608,Panini Sankar,dayamaiwason@example.com,ASM4603,SRV288,26CZQFN9897R7Z2,+917813099713,7263862993,,Radhika Deo,Anita Gill,REG6,ST0204,Yagnesh Natt,LIC53393,gdatta@example.com
205,ST0205,"Morar, Krish and Kannan - Nagpur","H.No. 52
Dani Marg, Durg-442652",Nagpur,Maharashtra,430801,+912624688767,SAP0205,OUTLET,South,Standalone,2799,A+,Kamya Ranganathan,mcheema@example.com,RSM2879,Faras Kant,samartharya@example.net,ASM6668,SRV556,17UTTHB6258M2Z7,3449205320,04873138707,,Timothy Sandal,Nicholas Mall,REG1,ST0205,Garima Palla,LIC77746,theodore22@example.com
206,ST0206,"Hegde, Dar and Nagarajan - Nagpur","89/43, Gokhale Ganj, Raipur 100836",Nagpur,Maharashtra,898192,05700684295,SAP0206,FRANCHISE,West,Mall,1714,A,Rachita Mander,zachariahtanvi@example.org,RSM6248,Aarav Sachdeva,chadpanini@example.com,ASM9419,SRV184,13FYRRA2072G4Z7,08598019865,+914418746692,,Raagini Ganguly,,REG7,ST0206,Kabir Dixit,LIC94746,liamnayak@example.com
207,ST0207,Issac-Mohan - Bangalore,"H.No. 137, Sodhi Path
Nizamabad-102300",Bangalore,Karnataka,731627,03110484646,SAP0207,FLAGSHIP,North,Standalone,1858,A+,Hitesh Garde,asaini@example.org,RSM2433,Om Sani,ishanigulati@example.com,ASM2200,SRV155,15ZIRCS4729I7Z7,2836006362,7312842474,,Geetika Prashad,Rudra Sami,REG6,ST0207,Xiti Sule,LIC12213,laban33@example.net
208,ST0208,"Shankar, Nagarajan and Bumb - Indore","H.No. 107, Ganesh Street, Bangalore 691954",Indore,Madhya Pradesh,442968,1528827559,SAP0208,RETAIL,Central,Mall,759,C,Jhalak Jha,surachandani@example.org,RSM1745,Mugdha Chad,krisha52@example.net,ASM2189,SRV466,26DJZVJ2417J8Z7,+917789792291,+914758178138,,Ethan Sampath,Pranav Ramaswamy,REG8,ST0208,Dayamai Deep,LIC30489,ysrivastava@example.com
209,ST0209,"Wason, Bedi and Bera - Vadodara","05/235, Nath Road, Tezpur-293138",Vadodara,Gujarat,921014,2147257219,SAP0209,FLAGSHIP,South,Standalone,2735,B+,Zilmil Krish,brajagopalan@example.org,RSM3360,Naveen Goel,sudiksha35@example.org,ASM5883,SRV793,35XULAR3316D1Z1,+916846652159,0751339103,,Panini Bandi,Kavya Murthy,REG9,ST0209,Libni Ganguly,LIC21157,falan38@example.com
210,ST0210,"Joshi, Tailor and Chander - Lucknow","26/16
Minhas Ganj, Kochi-598610",Lucknow,Uttar Pradesh,006641,08125095772,SAP0210,FLAGSHIP,East,Street,2190,C,Sudiksha Lanka,tripathiaashi@example.net,RSM3333,Urishilla Kala,regedakshesh@example.com,ASM3637,SRV288,17TIGDF1891Y9Z8,09858453507,04312397773,,Madhavi Butala,,REG2,ST0210,Nidra Rana,LIC42858,brijesh38@example.org
211,ST0211,Nagarajan Group - Chennai,"H.No. 615
Balan Circle
Dibrugarh-079286",Chennai,Tamil Nadu,489127,1010289702,SAP0211,FLAGSHIP,Central,Standalone,1855,B+,Pallavi Butala,daksh91@example.com,RSM3100,Urvashi Dass,chaaya55@example.com,ASM4842,SRV202,19TCGKP8383K5Z3,07814274055,0283854644,,Dhriti Chana,Yochana Dugal,REG6,ST0211,Chatura Dara,LIC66139,upasna96@example.org
212,ST0212,"Sibal, Raval and Dugar - Hyderabad","72/694, Narasimhan Road, Bhiwandi-367462",Hyderabad,Telangana,302535,09189313901,SAP0212,RETAIL,East,Street,1407,B,Aayush Sibal,krishnanvansha@example.com,RSM5533,Bhanumati Venkatesh,tarachandran@example.org,ASM6889,SRV237,31XKPOO6877Y5Z8,+919903821822,+918243512418,,Anay Narayan,,REG10,ST0212,Farhan Ramaswamy,LIC20744,oeshi60@example.net
213,ST0213,Merchant and Sons - Jaipur,"07, Nanda Circle
Bhilwara 780340",Jaipur,Rajasthan,040612,+910200814124,SAP0213,FLAGSHIP,Central,Street,1578,A+,Dalbir Vasa,sai78@example.com,RSM2235,Ekantika Srinivasan,ngrover@example.net,ASM1305,SRV969,26UASSM4485B9Z5,2457664647,6989061463,,Logan Nadig,Vedant Bhatnagar,REG8,ST0213,Qushi Sarma,LIC95709,bhanumatipal@example.org
214,ST0214,"Chaudhry, Gopal and Ganesan - Kolkata","01/15
Mody Road, Bhusawal-889610",Kolkata,West Bengal,524467,04457199179,SAP0214,OUTLET,West,Street,2915,B+,Karan Pandey,ekantabrahmbhatt@example.com,RSM3193,Patrick Saxena,nathanielbora@example.org,ASM8613,SRV613,26CMLQA4913Z3Z9,+911923161605,+916362861374,,Vasatika Hari,,REG10,ST0214,Bakhshi Brahmbhatt,LIC84162,harrisonreddy@example.org
215,ST0215,"Kumer, Shere and Maharaj - Kolkata","72, Raman Street
Bikaner 072339",Kolkata,West Bengal,215808,8472828544,SAP0215,FRANCHISE,East,Mall,1396,B,Manan Mani,janani65@example.org,RSM4796,Jeet Savant,savantshivani@example.org,ASM2029,SRV370,21HBVGQ6918M8Z8,8024175388,01609157925,,Hema Tiwari,,REG6,ST0215,Dalbir Kumer,LIC23529,darika06@example.org
216,ST0216,Palla Inc - Patna,"18/194
Radhakrishnan Marg, Saharsa-434470",Patna,Bihar,210356,+912507260572,SAP0216,OUTLET,East,Street,2042,B,Kalpit Karnik,ymukherjee@example.org,RSM6985,Girish Pall,jhatejas@example.net,ASM2275,SRV629,18MHQML6653P8Z1,5466932275,+916098128427,,Saanvi Shah,,REG3,ST0216,Anjali Prabhu,LIC40145,neelimaedwin@example.net
217,ST0217,Devi Ltd - Bangalore,"469
Chaudry Street
Guwahati-783627",Bangalore,Karnataka,010093,06429776322,SAP0217,OUTLET,South,Street,1265,A,Fariq Bhavsar,hariyahvi@example.org,RSM6934,Girindra Chakraborty,enarain@example.net,ASM2938,SRV776,17NZKXD8889V8Z8,03142553356,08596157971,,Pratyush Kaur,,REG7,ST0217,Vincent Chandra,LIC12942,manderubika@example.net
218,ST0218,Dasgupta LLC - Ahmedabad,"H.No. 183, Gola Chowk, Bangalore-530229",Ahmedabad,Gujarat,916199,+919682340818,SAP0218,RETAIL,South,Street,1051,C,Lopa Venkataraman,walidalbir@example.net,RSM1642,Anika Grewal,ikbalsawhney@example.net,ASM3406,SRV157,15IFQMT1305X5Z2,05903707280,08979741554,,Forum Gade,Brijesh Oommen,REG8,ST0218,Tanay Magar,LIC73133,ekaninagar@example.net
219,ST0219,Sachar Ltd - Hyderabad,"70, Sabharwal Marg
Bhilwara-316353",Hyderabad,Telangana,679182,+911414550508,SAP0219,FLAGSHIP,West,Street,2886,A,Chaitaly Bala,vnarayanan@example.net,RSM9369,Vidhi Goswami,girindra17@example.net,ASM5333,SRV271,33VKOTS2127H7Z7,09343476453,6002783451,,Faqid Borde,,REG9,ST0219,Yasti Yohannan,LIC76107,avnivyas@example.net
220,ST0220,Pau Group - Thane,"H.No. 80
Jhaveri Nagar
Satara 693362",Thane,Maharashtra,453668,+918383754790,SAP0220,FLAGSHIP,Central,Mall,1226,B,Pranit Jaggi,dubeavni@example.org,RSM1639,Indira Gara,chandran19@example.net,ASM9706,SRV615,34DCPVE9835A7Z9,+915344483102,5799916829,,Samar Lal,Ryan Sahota,REG9,ST0220,Girik Dugal,LIC66224,lila04@example.net
221,ST0221,Agrawal PLC - Ahmedabad,"573, Ramanathan Marg, Singrauli 163807",Ahmedabad,Gujarat,586472,+915728629312,SAP0221,FRANCHISE,West,Shopping Complex,2912,C,Indrajit Dyal,kbora@example.com,RSM2600,Aadhya Kar,naveen20@example.org,ASM7971,SRV237,18PYHCJ9908N5Z4,5647325881,+916602913552,1996-03-30,Tarak Shankar,Aditya Badal,REG1,ST0221,Aadi Kale,LIC85757,falguni65@example.net
222,ST0222,Raghavan PLC - Patna,"25/276
Chawla Chowk
Bhiwani 657760",Patna,Bihar,846970,5990399489,SAP0222,RETAIL,Central,Mall,2036,A,Chandran Raja,lakshbahl@example.org,RSM6175,Wriddhish Batra,sehgallakshit@example.com,ASM7698,SRV470,13ENUSI5281R7Z6,+915453241833,00263344427,,Sara Jaggi,Barkha Vora,REG7,ST0222,Atharv Palan,LIC36698,schad@example.com
223,ST0223,Saran Inc - Thane,"H.No. 27
Srivastava Road, Noida-945776",Thane,Maharashtra,407429,+916244686401,SAP0223,FRANCHISE,South,Shopping Complex,2790,C,Lila Pant,chakradevverma@example.org,RSM8925,Bimala Mittal,amaira60@example.com,ASM5157,SRV414,28LYWMX3262V2Z4,8033901196,03105625221,,Peter Sha,Nachiket Dayal,REG3,ST0223,Ranveer Sami,LIC23143,ishitakrishnan@example.org
224,ST0224,Rama Ltd - Pune,"48, Bumb
Serampore-413699",Pune,Maharashtra,802070,8117378160,SAP0224,FRANCHISE,East,Mall,1158,B,Vasana Sengupta,keyaborde@example.net,RSM1086,Vamakshi Khatri,chavvi52@example.org,ASM2492,SRV943,14PTNCC5310H6Z2,8313274844,8680798916,,Rajeshri Barman,Samar Chaudry,REG7,ST0224,Anirudh Choudhry,LIC90473,gopalkashish@example.net
225,ST0225,Sahota PLC - Patna,"H.No. 145, Mane Nagar
Baranagar-569140",Patna,Bihar,101953,+910248451679,SAP0225,OUTLET,Central,Mall,1217,B,Libni Wason,edhitha86@example.net,RSM8192,Mekhala Borde,rachitareddy@example.com,ASM1175,SRV306,37VZQJG1550Z9Z9,2734767978,04517915670,,Madhavi Thaker,Warhi Varkey,REG1,ST0225,Devika Sandal,LIC57151,bandinitesh@example.net
226,ST0226,"Jaggi, Karnik and Devan - Ahmedabad","95/52, Manda Road, Anantapuram-347765",Ahmedabad,Gujarat,379409,04486836331,SAP0226,RETAIL,South,Mall,1630,B,Ekaraj Koshy,behlbhavini@example.net,RSM6785,Gaurangi Iyengar,widishapatla@example.org,ASM7474,SRV515,28GQAXW2124C9Z5,06356955555,06993081322,,Kritika Balay,Pavani Narayan,REG10,ST0226,Kabir Sagar,LIC55625,ronithrege@example.com
227,ST0227,"Korpal, Natt and Rama - Nagpur","06
Chokshi Marg
Ichalkaranji 857154",Nagpur,Maharashtra,905139,09709782054,SAP0227,OUTLET,South,Street,2362,B,Frado Kadakia,riyachada@example.org,RSM1076,Michael Murty,enaik@example.com,ASM5277,SRV279,23QDRCQ5821K2Z9,00907276439,+912937297244,,Ganga Trivedi,Dominic Boase,REG10,ST0227,Robert Naik,LIC42786,aaurora@example.com
228,ST0228,Hari LLC - Bhopal,"H.No. 290, Prabhakar Path, Asansol-592654",Bhopal,Madhya Pradesh,773374,01524692304,SAP0228,FRANCHISE,Central,Standalone,1496,B+,Sai Lata,kabir55@example.org,RSM8517,Vedant Lall,aradhanasami@example.com,ASM8548,SRV700,37APDIC7269U4Z4,+914122913221,4727652477,,Anay Pant,Guneet Badal,REG6,ST0228,Gavin Gandhi,LIC77699,anirudh82@example.com
229,ST0229,Dalal Group - Vadodara,"H.No. 83, Yohannan Zila
Bihar Sharif 707549",Vadodara,Gujarat,455873,5156440785,SAP0229,RETAIL,East,Street,1676,A+,Saanvi Thakkar,yadavibakshi@example.com,RSM7536,Bhavika Konda,nimrat53@example.com,ASM6603,SRV177,27FPKLG5408F4Z8,06097616097,2115088550,,Udyati Bhatia,,REG4,ST0229,Naveen Dasgupta,LIC44787,borraharsh@example.net
230,ST0230,Parikh-Kuruvilla - Pune,"H.No. 64, Kamdar Ganj
Bhagalpur 332987",Pune,Maharashtra,978290,04747798517,SAP0230,FLAGSHIP,South,Street,1958,A,Shaurya Panchal,peter52@example.org,RSM2747,Priya Kurian,darika04@example.org,ASM2964,SRV180,31VPTAY9871B8Z6,00393266361,3679734526,,Qarin Kota,Jeevika Malhotra,REG10,ST0230,Hamsini Mohanty,LIC46009,mramakrishnan@example.com
231,ST0231,"Sengupta, Basu and Gokhale - Visakhapatnam","27, Dalal Zila
Ambala 586361",Visakhapatnam,Andhra Pradesh,054023,1622269616,SAP0231,FLAGSHIP,Central,Shopping Complex,2129,A,Daniel Rai,dominicnatarajan@example.org,RSM3101,Chaman Ahluwalia,rsharma@example.com,ASM1887,SRV638,35NPRBQ6689M3Z8,+917180790144,9571015622,,Dayita Kar,Kala Chanda,REG8,ST0231,Aryan Prabhakar,LIC51373,noahperi@example.org
232,ST0232,"Ghosh, Minhas and Comar - Mumbai","78
Kala Marg
Aurangabad-412089",Mumbai,Maharashtra,348223,5619106615,SAP0232,RETAIL,South,Standalone,2879,A+,Gopal Kapur,jgaba@example.com,RSM6331,Tanvi Gera,yagneshloyal@example.org,ASM6924,SRV727,37IFRIH5413P6Z6,5557331935,4347061867,,Chaman Datta,Oeshi Kumar,REG7,ST0232,Netra Pillai,LIC58799,samar70@example.net
233,ST0233,Patla-Amble - Nagpur,"69/01, Ganguly Marg, Tezpur-238195",Nagpur,Maharashtra,973248,06814831217,SAP0233,FRANCHISE,East,Standalone,1236,C,Nachiket Shetty,dayamai46@example.org,RSM3148,Saanvi Bose,hsaran@example.com,ASM4744,SRV933,13XIZHR8081M4Z3,01902431065,+914544695629,,Aarav Chand,Yuvraj Devi,REG8,ST0233,Rachit Mangal,LIC11276,zbatta@example.org
234,ST0234,Date LLC - Hyderabad,"H.No. 527
Dua Ganj, Kota 740851",Hyderabad,Telangana,062686,8856284563,SAP0234,FRANCHISE,West,Street,2617,C,Indali Ramakrishnan,balvanapte@example.org,RSM6172,Dayita Mital,fchoudhary@example.com,ASM8972,SRV407,18RSBMD3676B4Z5,6749882058,+917969640989,,Tanish Kari,Veda Hari,REG8,ST0234,Dipta Ray,LIC53864,chanchalbutala@example.org
235,ST0235,"Dave, Murty and Bal - Jaipur","H.No. 25, Kara Circle
Coimbatore 946889",Jaipur,Rajasthan,568169,05706559770,SAP0235,OUTLET,East,Shopping Complex,1909,A+,Nathaniel Nadig,godarayaan@example.net,RSM7746,Chameli Sharma,npandit@example.com,ASM2986,SRV459,37VTGSS9821F5Z6,1654491694,5221053682,,Shaurya Narain,Victor Kashyap,REG8,ST0235,Vedant Jhaveri,LIC20277,mlal@example.org
236,ST0236,"Om, Krishnamurthy and Kuruvilla - Indore","16
Manne Marg
Pallavaram 211973",Indore,Madhya Pradesh,135303,8154727222,SAP0236,OUTLET,West,Street,1186,B+,Mitesh Balakrishnan,kpandit@example.org,RSM7911,Ucchal Dewan,hemamaster@example.net,ASM7631,SRV969,12CFKHK6191U5Z5,3213517127,08137915121,,Sneha Suri,Yadavi Kurian,REG8,ST0236,Aarnav Dhar,LIC57600,saranyahvi@example.org
237,ST0237,Singhal PLC - Patna,"358, Vohra Chowk
Bardhaman-164888",Patna,Bihar,953341,+915558640097,SAP0237,FRANCHISE,West,Street,1253,A+,Manan Kohli,arunima74@example.com,RSM3048,Darika Chakraborty,surianya@example.org,ASM4844,SRV777,18XWXCG3734M2Z2,06438984311,01957660701,1981-10-27,Oviya Brar,Chatresh Varty,REG9,ST0237,Ubika Chaudhuri,LIC17055,zarnapalla@example.net
238,ST0238,Ravel Group - Mumbai,"H.No. 980, Balakrishnan Street, Pune 662816",Mumbai,Maharashtra,241063,+913086893345,SAP0238,FRANCHISE,Central,Mall,925,B+,Shivansh Vaidya,girindra44@example.com,RSM3544,Wridesh Wason,umander@example.net,ASM2381,SRV770,22JHHXJ8260U3Z3,+919005011620,4368761360,,Krisha Banerjee,,REG1,ST0238,Rohan Agate,LIC96972,lekhachaudhuri@example.net
239,ST0239,Maharaj LLC - Nagpur,"039, Yadav Street
Saharsa-509456",Nagpur,Maharashtra,535743,+919071184060,SAP0239,OUTLET,West,Standalone,2714,B+,Ekansh Rastogi,hemanginimanne@example.com,RSM9987,Gagan Narang,hkulkarni@example.net,ASM8288,SRV238,32RFSTO8126Q9Z5,05707419007,+916632721255,,Rachita Soni,Panini Saran,REG4,ST0239,Qabil Ben,LIC21738,devpurohit@example.org
240,ST0240,"Dewan, Goel and Tripathi - Bhopal","34/47
Misra Zila
Bhiwandi-812038",Bhopal,Madhya Pradesh,649113,06456821298,SAP0240,OUTLET,East,Standalone,1564,A,Warjas Pal,kamyavarghese@example.com,RSM5973,Bhanumati Swaminathan,lgara@example.net,ASM1172,SRV100,26YELJP9767A8Z8,1670618447,+915105759718,,Tanay Dash,Benjamin Dyal,REG5,ST0240,Pranav Dani,LIC88250,chanakya64@example.com
241,ST0241,"Hayre, Kapadia and Kunda - Ahmedabad","94
Sura Nagar, Raipur-931612",Ahmedabad,Gujarat,346353,+915625746091,SAP0241,RETAIL,Central,Shopping Complex,1272,B,Devansh Nayak,andrew53@example.org,RSM8161,Lopa Dhillon,charitasama@example.com,ASM7467,SRV355,15WXUMM4614I2Z7,1435928987,0076672663,,Ucchal Mahal,Chandresh Chanda,REG10,ST0241,Chaaya Sani,LIC99737,onkarsha@example.com
242,ST0242,"Virk, Hora and Bali - Jaipur","21/322, Anand Circle
Durgapur 571072",Jaipur,Rajasthan,797436,0202487961,SAP0242,OUTLET,Central,Shopping Complex,2191,A,Atharv Shanker,sparsa@example.com,RSM2121,Falguni Zachariah,umangdeep@example.com,ASM3988,SRV239,19DUOTO5458W8Z4,+913435423571,+914251005844,,Gautam Suri,,REG9,ST0242,Luke Saini,LIC12900,qasim37@example.org
243,ST0243,Tak Inc - Hyderabad,"474
Dhillon Circle, Jalandhar 138965",Hyderabad,Telangana,304503,+915588982878,SAP0243,RETAIL,East,Shopping Complex,1012,B,Om Lal,ssaxena@example.net,RSM1134,Yashodhara Halder,anyasaini@example.org,ASM4814,SRV192,14APGKN6104Z8Z6,02568380840,05828534975,,Ayaan Sarraf,Meghana Parekh,REG6,ST0243,Anvi Raja,LIC20515,vbhattacharyya@example.com
244,ST0244,Murty Inc - Kolkata,"02/38, Natarajan Circle, Tezpur-057111",Kolkata,West Bengal,056107,+913191890562,SAP0244,RETAIL,East,Standalone,792,C,Wakeeta Lata,jprabhakar@example.net,RSM8702,Priya Chowdhury,abhimanyu88@example.net,ASM3975,SRV296,36IMADY5078M8Z4,+919831021176,04762614052,,Samar Ray,,REG8,ST0244,Chanakya Bandi,LIC22315,zashildatta@example.org
245,ST0245,Sarna-Karpe - Patna,"H.No. 962, Das Nagar
Bulandshahr 225718",Patna,Bihar,158075,+915401089256,SAP0245,FLAGSHIP,West,Standalone,1778,B+,Gunbir Dyal,chaitanya58@example.org,RSM3598,Oliver Sama,chamangandhi@example.com,ASM1691,SRV862,27QDIPU5895G6Z1,02489507033,1770308894,,Falak Ben,,REG2,ST0245,Xalak Koshy,LIC40928,sethranveer@example.net
246,ST0246,Dhar-Krishnamurthy - Thane,"41/71
Khurana Ganj
Machilipatnam 515531",Thane,Maharashtra,063763,7113661915,SAP0246,OUTLET,North,Street,1630,C,Krisha Chahal,chasmumtoor@example.com,RSM2960,Amaira Keer,joshimeghana@example.org,ASM7484,SRV908,17ABSZW8786W3Z6,05330634377,+910260534006,,Ronith Chokshi,,REG8,ST0246,Yashasvi Ganesh,LIC21980,dubeydalaja@example.org
247,ST0247,"Savant, Brar and Bhavsar - Kanpur","02/77
Guha Street, Secunderabad-432642",Kanpur,Uttar Pradesh,806513,+917221618085,SAP0247,RETAIL,North,Shopping Complex,1130,C,Charvi Sarma,edatta@example.net,RSM2759,Pahal Varkey,karaazad@example.com,ASM3061,SRV599,17KRZUY6690Z8Z4,08145377661,0925219044,2009-04-02,Vaishnavi Nanda,Daniel Parmar,REG3,ST0247,Krishna Mittal,LIC42859,ravaljanani@example.org
